GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,BTBGA,NAME_E,ABA1E001,NAME_M,ABA1M001
G3600550,2010-2014,NY,,,New York,36,Monroe County,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US36055,,,"Monroe County, New York",748076,"Monroe County, New York",0
G3600570,2010-2014,NY,,,New York,36,Montgomery County,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US36057,,,"Montgomery County, New York",49951,"Montgomery County, New York",0
G3600590,2010-2014,NY,,,New York,36,Nassau County,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US36059,,,"Nassau County, New York",1350601,"Nassau County, New York",0
G3600610,2010-2014,NY,,,New York,36,New York County,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US36061,,,"New York County, New York",1618398,"New York County, New York",0
G3600630,2010-2014,NY,,,New York,36,Niagara County,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US36063,,,"Niagara County, New York",214973,"Niagara County, New York",0
G3600650,2010-2014,NY,,,New York,36,Oneida County,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US36065,,,"Oneida County, New York",233944,"Oneida County, New York",0
G3600670,2010-2014,NY,,,New York,36,Onondaga County,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US36067,,,"Onondaga County, New York",467846,"Onondaga County, New York",0
G3600690,2010-2014,NY,,,New York,36,Ontario County,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US36069,,,"Ontario County, New York",108975,"Ontario County, New York",0
G3600710,2010-2014,NY,,,New York,36,Orange County,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US36071,,,"Orange County, New York",374518,"Orange County, New York",0
G3600730,2010-2014,NY,,,New York,36,Orleans County,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US36073,,,"Orleans County, New York",42492,"Orleans County, New York",0
G3600750,2010-2014,NY,,,New York,36,Oswego County,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US36075,,,"Oswego County, New York",121659,"Oswego County, New York",0
G3600770,2010-2014,NY,,,New York,36,Otsego County,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US36077,,,"Otsego County, New York",61778,"Otsego County, New York",0
G3600790,2010-2014,NY,,,New York,36,Putnam County,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US36079,,,"Putnam County, New York",99697,"Putnam County, New York",0
G3600810,2010-2014,NY,,,New York,36,Queens County,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US36081,,,"Queens County, New York",2280602,"Queens County, New York",0
G3600830,2010-2014,NY,,,New York,36,Rensselaer County,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US36083,,,"Rensselaer County, New York",159600,"Rensselaer County, New York",0
G3600850,2010-2014,NY,,,New York,36,Richmond County,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US36085,,,"Richmond County, New York",471522,"Richmond County, New York",0
G3600870,2010-2014,NY,,,New York,36,Rockland County,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US36087,,,"Rockland County, New York",318186,"Rockland County, New York",0
G3600890,2010-2014,NY,,,New York,36,St. Lawrence County,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US36089,,,"St. Lawrence County, New York",112015,"St. Lawrence County, New York",0
G3600910,2010-2014,NY,,,New York,36,Saratoga County,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US36091,,,"Saratoga County, New York",222512,"Saratoga County, New York",0
G3600930,2010-2014,NY,,,New York,36,Schenectady County,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US36093,,,"Schenectady County, New York",155178,"Schenectady County, New York",0
G3600950,2010-2014,NY,,,New York,36,Schoharie County,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US36095,,,"Schoharie County, New York",32153,"Schoharie County, New York",0
G3600970,2010-2014,NY,,,New York,36,Schuyler County,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US36097,,,"Schuyler County, New York",18458,"Schuyler County, New York",0
G3600990,2010-2014,NY,,,New York,36,Seneca County,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US36099,,,"Seneca County, New York",35232,"Seneca County, New York",0
G3601010,2010-2014,NY,,,New York,36,Steuben County,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US36101,,,"Steuben County, New York",98917,"Steuben County, New York",0
G3601030,2010-2014,NY,,,New York,36,Suffolk County,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US36103,,,"Suffolk County, New York",1500373,"Suffolk County, New York",0
G3601050,2010-2014,NY,,,New York,36,Sullivan County,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US36105,,,"Sullivan County, New York",76892,"Sullivan County, New York",0
G3601070,2010-2014,NY,,,New York,36,Tioga County,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US36107,,,"Tioga County, New York",50464,"Tioga County, New York",0
G3601090,2010-2014,NY,,,New York,36,Tompkins County,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US36109,,,"Tompkins County, New York",103179,"Tompkins County, New York",0
G3601110,2010-2014,NY,,,New York,36,Ulster County,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US36111,,,"Ulster County, New York",181598,"Ulster County, New York",0
G3601130,2010-2014,NY,,,New York,36,Warren County,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US36113,,,"Warren County, New York",65388,"Warren County, New York",0
G3601150,2010-2014,NY,,,New York,36,Washington County,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US36115,,,"Washington County, New York",62910,"Washington County, New York",0
G3601170,2010-2014,NY,,,New York,36,Wayne County,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US36117,,,"Wayne County, New York",92887,"Wayne County, New York",0
G3601190,2010-2014,NY,,,New York,36,Westchester County,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US36119,,,"Westchester County, New York",962319,"Westchester County, New York",0
G3601210,2010-2014,NY,,,New York,36,Wyoming County,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US36121,,,"Wyoming County, New York",41679,"Wyoming County, New York",0
G3601230,2010-2014,NY,,,New York,36,Yates County,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US36123,,,"Yates County, New York",25281,"Yates County, New York",0
G3700010,2010-2014,NC,,,North Carolina,37,Alamance County,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37001,,,"Alamance County, North Carolina",153713,"Alamance County, North Carolina",0
G3700030,2010-2014,NC,,,North Carolina,37,Alexander County,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37003,,,"Alexander County, North Carolina",37175,"Alexander County, North Carolina",0
G3700050,2010-2014,NC,,,North Carolina,37,Alleghany County,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37005,,,"Alleghany County, North Carolina",10974,"Alleghany County, North Carolina",0
G3700070,2010-2014,NC,,,North Carolina,37,Anson County,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37007,,,"Anson County, North Carolina",26309,"Anson County, North Carolina",0
G3700090,2010-2014,NC,,,North Carolina,37,Ashe County,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37009,,,"Ashe County, North Carolina",27173,"Ashe County, North Carolina",0
G3700110,2010-2014,NC,,,North Carolina,37,Avery County,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37011,,,"Avery County, North Carolina",17739,"Avery County, North Carolina",0
G3700130,2010-2014,NC,,,North Carolina,37,Beaufort County,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37013,,,"Beaufort County, North Carolina",47587,"Beaufort County, North Carolina",0
G3700150,2010-2014,NC,,,North Carolina,37,Bertie County,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37015,,,"Bertie County, North Carolina",20677,"Bertie County, North Carolina",0
G3700170,2010-2014,NC,,,North Carolina,37,Bladen County,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37017,,,"Bladen County, North Carolina",34915,"Bladen County, North Carolina",0
G3700190,2010-2014,NC,,,North Carolina,37,Brunswick County,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37019,,,"Brunswick County, North Carolina",112907,"Brunswick County, North Carolina",0
G3700210,2010-2014,NC,,,North Carolina,37,Buncombe County,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37021,,,"Buncombe County, North Carolina",244599,"Buncombe County, North Carolina",0
G3700230,2010-2014,NC,,,North Carolina,37,Burke County,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37023,,,"Burke County, North Carolina",90164,"Burke County, North Carolina",0
G3700250,2010-2014,NC,,,North Carolina,37,Cabarrus County,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37025,,,"Cabarrus County, North Carolina",184855,"Cabarrus County, North Carolina",0
G3700270,2010-2014,NC,,,North Carolina,37,Caldwell County,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37027,,,"Caldwell County, North Carolina",82140,"Caldwell County, North Carolina",0
G3700290,2010-2014,NC,,,North Carolina,37,Camden County,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37029,,,"Camden County, North Carolina",10127,"Camden County, North Carolina",0
G3700310,2010-2014,NC,,,North Carolina,37,Carteret County,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37031,,,"Carteret County, North Carolina",67851,"Carteret County, North Carolina",0
G3700330,2010-2014,NC,,,North Carolina,37,Caswell County,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37033,,,"Caswell County, North Carolina",23357,"Caswell County, North Carolina",0
G3700350,2010-2014,NC,,,North Carolina,37,Catawba County,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37035,,,"Catawba County, North Carolina",154457,"Catawba County, North Carolina",0
G3700370,2010-2014,NC,,,North Carolina,37,Chatham County,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37037,,,"Chatham County, North Carolina",66050,"Chatham County, North Carolina",0
G3700390,2010-2014,NC,,,North Carolina,37,Cherokee County,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37039,,,"Cherokee County, North Carolina",27156,"Cherokee County, North Carolina",0
G3700410,2010-2014,NC,,,North Carolina,37,Chowan County,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37041,,,"Chowan County, North Carolina",14703,"Chowan County, North Carolina",0
G3700430,2010-2014,NC,,,North Carolina,37,Clay County,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37043,,,"Clay County, North Carolina",10616,"Clay County, North Carolina",0
G3700450,2010-2014,NC,,,North Carolina,37,Cleveland County,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37045,,,"Cleveland County, North Carolina",97464,"Cleveland County, North Carolina",0
G3700470,2010-2014,NC,,,North Carolina,37,Columbus County,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37047,,,"Columbus County, North Carolina",57512,"Columbus County, North Carolina",0
G3700490,2010-2014,NC,,,North Carolina,37,Craven County,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37049,,,"Craven County, North Carolina",104574,"Craven County, North Carolina",0
G3700510,2010-2014,NC,,,North Carolina,37,Cumberland County,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37051,,,"Cumberland County, North Carolina",324002,"Cumberland County, North Carolina",0
G3700530,2010-2014,NC,,,North Carolina,37,Currituck County,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37053,,,"Currituck County, North Carolina",24212,"Currituck County, North Carolina",0
G3700550,2010-2014,NC,,,North Carolina,37,Dare County,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37055,,,"Dare County, North Carolina",34530,"Dare County, North Carolina",0
G3700570,2010-2014,NC,,,North Carolina,37,Davidson County,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37057,,,"Davidson County, North Carolina",163545,"Davidson County, North Carolina",0
G3700590,2010-2014,NC,,,North Carolina,37,Davie County,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37059,,,"Davie County, North Carolina",41411,"Davie County, North Carolina",0
G3700610,2010-2014,NC,,,North Carolina,37,Duplin County,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37061,,,"Duplin County, North Carolina",59455,"Duplin County, North Carolina",0
G3700630,2010-2014,NC,,,North Carolina,37,Durham County,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37063,,,"Durham County, North Carolina",282422,"Durham County, North Carolina",0
G3700650,2010-2014,NC,,,North Carolina,37,Edgecombe County,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37065,,,"Edgecombe County, North Carolina",55779,"Edgecombe County, North Carolina",0
G3700670,2010-2014,NC,,,North Carolina,37,Forsyth County,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37067,,,"Forsyth County, North Carolina",358130,"Forsyth County, North Carolina",0
G3700690,2010-2014,NC,,,North Carolina,37,Franklin County,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37069,,,"Franklin County, North Carolina",61723,"Franklin County, North Carolina",0
G3700710,2010-2014,NC,,,North Carolina,37,Gaston County,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37071,,,"Gaston County, North Carolina",208379,"Gaston County, North Carolina",0
G3700730,2010-2014,NC,,,North Carolina,37,Gates County,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37073,,,"Gates County, North Carolina",11877,"Gates County, North Carolina",0
G3700750,2010-2014,NC,,,North Carolina,37,Graham County,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37075,,,"Graham County, North Carolina",8743,"Graham County, North Carolina",0
G3700770,2010-2014,NC,,,North Carolina,37,Granville County,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37077,,,"Granville County, North Carolina",57955,"Granville County, North Carolina",0
G3700790,2010-2014,NC,,,North Carolina,37,Greene County,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37079,,,"Greene County, North Carolina",21353,"Greene County, North Carolina",0
G3700810,2010-2014,NC,,,North Carolina,37,Guilford County,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37081,,,"Guilford County, North Carolina",500899,"Guilford County, North Carolina",0
G3700830,2010-2014,NC,,,North Carolina,37,Halifax County,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37083,,,"Halifax County, North Carolina",53803,"Halifax County, North Carolina",0
G3700850,2010-2014,NC,,,North Carolina,37,Harnett County,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37085,,,"Harnett County, North Carolina",121789,"Harnett County, North Carolina",0
G3700870,2010-2014,NC,,,North Carolina,37,Haywood County,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37087,,,"Haywood County, North Carolina",59012,"Haywood County, North Carolina",0
G3700890,2010-2014,NC,,,North Carolina,37,Henderson County,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37089,,,"Henderson County, North Carolina",108642,"Henderson County, North Carolina",0
G3700910,2010-2014,NC,,,North Carolina,37,Hertford County,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37091,,,"Hertford County, North Carolina",24460,"Hertford County, North Carolina",0
G3700930,2010-2014,NC,,,North Carolina,37,Hoke County,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37093,,,"Hoke County, North Carolina",50034,"Hoke County, North Carolina",0
G3700950,2010-2014,NC,,,North Carolina,37,Hyde County,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37095,,,"Hyde County, North Carolina",5757,"Hyde County, North Carolina",0
G3700970,2010-2014,NC,,,North Carolina,37,Iredell County,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37097,,,"Iredell County, North Carolina",162999,"Iredell County, North Carolina",0
G3700990,2010-2014,NC,,,North Carolina,37,Jackson County,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37099,,,"Jackson County, North Carolina",40598,"Jackson County, North Carolina",0
G3701010,2010-2014,NC,,,North Carolina,37,Johnston County,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37101,,,"Johnston County, North Carolina",175343,"Johnston County, North Carolina",0
G3701030,2010-2014,NC,,,North Carolina,37,Jones County,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37103,,,"Jones County, North Carolina",10184,"Jones County, North Carolina",0
G3701050,2010-2014,NC,,,North Carolina,37,Lee County,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37105,,,"Lee County, North Carolina",59096,"Lee County, North Carolina",0
G3701070,2010-2014,NC,,,North Carolina,37,Lenoir County,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37107,,,"Lenoir County, North Carolina",59095,"Lenoir County, North Carolina",0
G3701090,2010-2014,NC,,,North Carolina,37,Lincoln County,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37109,,,"Lincoln County, North Carolina",79041,"Lincoln County, North Carolina",0
G3701110,2010-2014,NC,,,North Carolina,37,McDowell County,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37111,,,"McDowell County, North Carolina",44982,"McDowell County, North Carolina",0
