GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,BTBGA,NAME_E,ADKWE001,NAME_M,ADKWM001
G4000750,2011-2015,OK,,,Oklahoma,40,Kiowa County,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US40075,,,"Kiowa County, Oklahoma",9302,"Kiowa County, Oklahoma",0
G4000770,2011-2015,OK,,,Oklahoma,40,Latimer County,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US40077,,,"Latimer County, Oklahoma",10774,"Latimer County, Oklahoma",0
G4000790,2011-2015,OK,,,Oklahoma,40,Le Flore County,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US40079,,,"Le Flore County, Oklahoma",49899,"Le Flore County, Oklahoma",0
G4000810,2011-2015,OK,,,Oklahoma,40,Lincoln County,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US40081,,,"Lincoln County, Oklahoma",34504,"Lincoln County, Oklahoma",0
G4000830,2011-2015,OK,,,Oklahoma,40,Logan County,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US40083,,,"Logan County, Oklahoma",44493,"Logan County, Oklahoma",0
G4000850,2011-2015,OK,,,Oklahoma,40,Love County,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US40085,,,"Love County, Oklahoma",9663,"Love County, Oklahoma",0
G4000870,2011-2015,OK,,,Oklahoma,40,McClain County,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US40087,,,"McClain County, Oklahoma",36512,"McClain County, Oklahoma",0
G4000890,2011-2015,OK,,,Oklahoma,40,McCurtain County,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US40089,,,"McCurtain County, Oklahoma",33143,"McCurtain County, Oklahoma",0
G4000910,2011-2015,OK,,,Oklahoma,40,McIntosh County,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US40091,,,"McIntosh County, Oklahoma",20280,"McIntosh County, Oklahoma",0
G4000930,2011-2015,OK,,,Oklahoma,40,Major County,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US40093,,,"Major County, Oklahoma",7700,"Major County, Oklahoma",0
G4000950,2011-2015,OK,,,Oklahoma,40,Marshall County,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US40095,,,"Marshall County, Oklahoma",16014,"Marshall County, Oklahoma",0
G4000970,2011-2015,OK,,,Oklahoma,40,Mayes County,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US40097,,,"Mayes County, Oklahoma",41007,"Mayes County, Oklahoma",0
G4000990,2011-2015,OK,,,Oklahoma,40,Murray County,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US40099,,,"Murray County, Oklahoma",13733,"Murray County, Oklahoma",0
G4001010,2011-2015,OK,,,Oklahoma,40,Muskogee County,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US40101,,,"Muskogee County, Oklahoma",70224,"Muskogee County, Oklahoma",0
G4001030,2011-2015,OK,,,Oklahoma,40,Noble County,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US40103,,,"Noble County, Oklahoma",11506,"Noble County, Oklahoma",0
G4001050,2011-2015,OK,,,Oklahoma,40,Nowata County,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US40105,,,"Nowata County, Oklahoma",10555,"Nowata County, Oklahoma",0
G4001070,2011-2015,OK,,,Oklahoma,40,Okfuskee County,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US40107,,,"Okfuskee County, Oklahoma",12248,"Okfuskee County, Oklahoma",0
G4001090,2011-2015,OK,,,Oklahoma,40,Oklahoma County,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US40109,,,"Oklahoma County, Oklahoma",754480,"Oklahoma County, Oklahoma",0
G4001110,2011-2015,OK,,,Oklahoma,40,Okmulgee County,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US40111,,,"Okmulgee County, Oklahoma",39446,"Okmulgee County, Oklahoma",0
G4001130,2011-2015,OK,,,Oklahoma,40,Osage County,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US40113,,,"Osage County, Oklahoma",48054,"Osage County, Oklahoma",0
G4001150,2011-2015,OK,,,Oklahoma,40,Ottawa County,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US40115,,,"Ottawa County, Oklahoma",32085,"Ottawa County, Oklahoma",0
G4001170,2011-2015,OK,,,Oklahoma,40,Pawnee County,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US40117,,,"Pawnee County, Oklahoma",16499,"Pawnee County, Oklahoma",0
G4001190,2011-2015,OK,,,Oklahoma,40,Payne County,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US40119,,,"Payne County, Oklahoma",79423,"Payne County, Oklahoma",0
G4001210,2011-2015,OK,,,Oklahoma,40,Pittsburg County,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US40121,,,"Pittsburg County, Oklahoma",44961,"Pittsburg County, Oklahoma",0
G4001230,2011-2015,OK,,,Oklahoma,40,Pontotoc County,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US40123,,,"Pontotoc County, Oklahoma",38055,"Pontotoc County, Oklahoma",0
G4001250,2011-2015,OK,,,Oklahoma,40,Pottawatomie County,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US40125,,,"Pottawatomie County, Oklahoma",71136,"Pottawatomie County, Oklahoma",0
G4001270,2011-2015,OK,,,Oklahoma,40,Pushmataha County,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US40127,,,"Pushmataha County, Oklahoma",11226,"Pushmataha County, Oklahoma",0
G4001290,2011-2015,OK,,,Oklahoma,40,Roger Mills County,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US40129,,,"Roger Mills County, Oklahoma",3780,"Roger Mills County, Oklahoma",0
G4001310,2011-2015,OK,,,Oklahoma,40,Rogers County,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US40131,,,"Rogers County, Oklahoma",89190,"Rogers County, Oklahoma",0
G4001330,2011-2015,OK,,,Oklahoma,40,Seminole County,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US40133,,,"Seminole County, Oklahoma",25481,"Seminole County, Oklahoma",0
G4001350,2011-2015,OK,,,Oklahoma,40,Sequoyah County,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US40135,,,"Sequoyah County, Oklahoma",41464,"Sequoyah County, Oklahoma",0
G4001370,2011-2015,OK,,,Oklahoma,40,Stephens County,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US40137,,,"Stephens County, Oklahoma",44806,"Stephens County, Oklahoma",0
G4001390,2011-2015,OK,,,Oklahoma,40,Texas County,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US40139,,,"Texas County, Oklahoma",21588,"Texas County, Oklahoma",0
G4001410,2011-2015,OK,,,Oklahoma,40,Tillman County,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US40141,,,"Tillman County, Oklahoma",7715,"Tillman County, Oklahoma",0
G4001430,2011-2015,OK,,,Oklahoma,40,Tulsa County,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US40143,,,"Tulsa County, Oklahoma",623335,"Tulsa County, Oklahoma",0
G4001450,2011-2015,OK,,,Oklahoma,40,Wagoner County,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US40145,,,"Wagoner County, Oklahoma",75391,"Wagoner County, Oklahoma",0
G4001470,2011-2015,OK,,,Oklahoma,40,Washington County,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US40147,,,"Washington County, Oklahoma",51760,"Washington County, Oklahoma",0
G4001490,2011-2015,OK,,,Oklahoma,40,Washita County,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US40149,,,"Washita County, Oklahoma",11649,"Washita County, Oklahoma",0
G4001510,2011-2015,OK,,,Oklahoma,40,Woods County,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US40151,,,"Woods County, Oklahoma",9033,"Woods County, Oklahoma",0
G4001530,2011-2015,OK,,,Oklahoma,40,Woodward County,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US40153,,,"Woodward County, Oklahoma",20986,"Woodward County, Oklahoma",0
G4100010,2011-2015,OR,,,Oregon,41,Baker County,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US41001,,,"Baker County, Oregon",16052,"Baker County, Oregon",0
G4100030,2011-2015,OR,,,Oregon,41,Benton County,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US41003,,,"Benton County, Oregon",86495,"Benton County, Oregon",0
G4100050,2011-2015,OR,,,Oregon,41,Clackamas County,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US41005,,,"Clackamas County, Oregon",389438,"Clackamas County, Oregon",0
