GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,BTBGA,NAME_E,JMAE001,NAME_M,JMAM001
G2900570,2006-2010,MO,,,Missouri,29,Dade County,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29057,,,"Dade County, Missouri",7929,"Dade County, Missouri",0
G2900590,2006-2010,MO,,,Missouri,29,Dallas County,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29059,,,"Dallas County, Missouri",16813,"Dallas County, Missouri",0
G2900610,2006-2010,MO,,,Missouri,29,Daviess County,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29061,,,"Daviess County, Missouri",8359,"Daviess County, Missouri",0
G2900630,2006-2010,MO,,,Missouri,29,DeKalb County,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29063,,,"DeKalb County, Missouri",12872,"DeKalb County, Missouri",0
G2900650,2006-2010,MO,,,Missouri,29,Dent County,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29065,,,"Dent County, Missouri",15497,"Dent County, Missouri",0
G2900670,2006-2010,MO,,,Missouri,29,Douglas County,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29067,,,"Douglas County, Missouri",13689,"Douglas County, Missouri",0
G2900690,2006-2010,MO,,,Missouri,29,Dunklin County,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29069,,,"Dunklin County, Missouri",32140,"Dunklin County, Missouri",0
G2900710,2006-2010,MO,,,Missouri,29,Franklin County,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29071,,,"Franklin County, Missouri",100737,"Franklin County, Missouri",0
G2900730,2006-2010,MO,,,Missouri,29,Gasconade County,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29073,,,"Gasconade County, Missouri",15334,"Gasconade County, Missouri",0
G2900750,2006-2010,MO,,,Missouri,29,Gentry County,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29075,,,"Gentry County, Missouri",6760,"Gentry County, Missouri",0
G2900770,2006-2010,MO,,,Missouri,29,Greene County,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29077,,,"Greene County, Missouri",270190,"Greene County, Missouri",0
G2900790,2006-2010,MO,,,Missouri,29,Grundy County,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29079,,,"Grundy County, Missouri",10214,"Grundy County, Missouri",0
G2900810,2006-2010,MO,,,Missouri,29,Harrison County,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29081,,,"Harrison County, Missouri",8941,"Harrison County, Missouri",0
G2900830,2006-2010,MO,,,Missouri,29,Henry County,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29083,,,"Henry County, Missouri",22373,"Henry County, Missouri",0
G2900850,2006-2010,MO,,,Missouri,29,Hickory County,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29085,,,"Hickory County, Missouri",9579,"Hickory County, Missouri",0
G2900870,2006-2010,MO,,,Missouri,29,Holt County,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29087,,,"Holt County, Missouri",4944,"Holt County, Missouri",0
G2900890,2006-2010,MO,,,Missouri,29,Howard County,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29089,,,"Howard County, Missouri",10120,"Howard County, Missouri",0
G2900910,2006-2010,MO,,,Missouri,29,Howell County,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29091,,,"Howell County, Missouri",39763,"Howell County, Missouri",0
G2900930,2006-2010,MO,,,Missouri,29,Iron County,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29093,,,"Iron County, Missouri",10670,"Iron County, Missouri",0
G2900950,2006-2010,MO,,,Missouri,29,Jackson County,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29095,,,"Jackson County, Missouri",666997,"Jackson County, Missouri",0
G2900970,2006-2010,MO,,,Missouri,29,Jasper County,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29097,,,"Jasper County, Missouri",115029,"Jasper County, Missouri",0
G2900990,2006-2010,MO,,,Missouri,29,Jefferson County,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29099,,,"Jefferson County, Missouri",216262,"Jefferson County, Missouri",0
G2901010,2006-2010,MO,,,Missouri,29,Johnson County,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29101,,,"Johnson County, Missouri",52041,"Johnson County, Missouri",0
G2901030,2006-2010,MO,,,Missouri,29,Knox County,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29103,,,"Knox County, Missouri",4134,"Knox County, Missouri",0
G2901050,2006-2010,MO,,,Missouri,29,Laclede County,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29105,,,"Laclede County, Missouri",35357,"Laclede County, Missouri",0
G2901070,2006-2010,MO,,,Missouri,29,Lafayette County,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29107,,,"Lafayette County, Missouri",33313,"Lafayette County, Missouri",0
G2901090,2006-2010,MO,,,Missouri,29,Lawrence County,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29109,,,"Lawrence County, Missouri",38373,"Lawrence County, Missouri",0
G2901110,2006-2010,MO,,,Missouri,29,Lewis County,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29111,,,"Lewis County, Missouri",10235,"Lewis County, Missouri",0
G2901130,2006-2010,MO,,,Missouri,29,Lincoln County,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29113,,,"Lincoln County, Missouri",51333,"Lincoln County, Missouri",0
G2901150,2006-2010,MO,,,Missouri,29,Linn County,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29115,,,"Linn County, Missouri",12824,"Linn County, Missouri",0
G2901170,2006-2010,MO,,,Missouri,29,Livingston County,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29117,,,"Livingston County, Missouri",14961,"Livingston County, Missouri",0
G2901190,2006-2010,MO,,,Missouri,29,McDonald County,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29119,,,"McDonald County, Missouri",23016,"McDonald County, Missouri",0
G2901210,2006-2010,MO,,,Missouri,29,Macon County,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29121,,,"Macon County, Missouri",15539,"Macon County, Missouri",0
G2901230,2006-2010,MO,,,Missouri,29,Madison County,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29123,,,"Madison County, Missouri",12269,"Madison County, Missouri",0
G2901250,2006-2010,MO,,,Missouri,29,Maries County,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29125,,,"Maries County, Missouri",9203,"Maries County, Missouri",0
G2901270,2006-2010,MO,,,Missouri,29,Marion County,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29127,,,"Marion County, Missouri",28579,"Marion County, Missouri",0
G2901290,2006-2010,MO,,,Missouri,29,Mercer County,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29129,,,"Mercer County, Missouri",3731,"Mercer County, Missouri",0
G2901310,2006-2010,MO,,,Missouri,29,Miller County,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29131,,,"Miller County, Missouri",24805,"Miller County, Missouri",0
G2901330,2006-2010,MO,,,Missouri,29,Mississippi County,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29133,,,"Mississippi County, Missouri",14143,"Mississippi County, Missouri",0
G2901350,2006-2010,MO,,,Missouri,29,Moniteau County,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29135,,,"Moniteau County, Missouri",15468,"Moniteau County, Missouri",0
G2901370,2006-2010,MO,,,Missouri,29,Monroe County,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29137,,,"Monroe County, Missouri",9078,"Monroe County, Missouri",0
G2901390,2006-2010,MO,,,Missouri,29,Montgomery County,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29139,,,"Montgomery County, Missouri",12247,"Montgomery County, Missouri",0
G2901410,2006-2010,MO,,,Missouri,29,Morgan County,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29141,,,"Morgan County, Missouri",20631,"Morgan County, Missouri",0
G2901430,2006-2010,MO,,,Missouri,29,New Madrid County,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29143,,,"New Madrid County, Missouri",18847,"New Madrid County, Missouri",0
G2901450,2006-2010,MO,,,Missouri,29,Newton County,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29145,,,"Newton County, Missouri",57561,"Newton County, Missouri",0
G2901470,2006-2010,MO,,,Missouri,29,Nodaway County,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29147,,,"Nodaway County, Missouri",23031,"Nodaway County, Missouri",0
G2901490,2006-2010,MO,,,Missouri,29,Oregon County,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29149,,,"Oregon County, Missouri",10739,"Oregon County, Missouri",0
G2901510,2006-2010,MO,,,Missouri,29,Osage County,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29151,,,"Osage County, Missouri",13768,"Osage County, Missouri",0
G2901530,2006-2010,MO,,,Missouri,29,Ozark County,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29153,,,"Ozark County, Missouri",9688,"Ozark County, Missouri",0
G2901550,2006-2010,MO,,,Missouri,29,Pemiscot County,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29155,,,"Pemiscot County, Missouri",18587,"Pemiscot County, Missouri",0
G2901570,2006-2010,MO,,,Missouri,29,Perry County,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29157,,,"Perry County, Missouri",18919,"Perry County, Missouri",0
G2901590,2006-2010,MO,,,Missouri,29,Pettis County,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29159,,,"Pettis County, Missouri",41587,"Pettis County, Missouri",0
G2901610,2006-2010,MO,,,Missouri,29,Phelps County,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29161,,,"Phelps County, Missouri",44473,"Phelps County, Missouri",0
G2901630,2006-2010,MO,,,Missouri,29,Pike County,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29163,,,"Pike County, Missouri",18590,"Pike County, Missouri",0
G2901650,2006-2010,MO,,,Missouri,29,Platte County,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29165,,,"Platte County, Missouri",86894,"Platte County, Missouri",0
G2901670,2006-2010,MO,,,Missouri,29,Polk County,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29167,,,"Polk County, Missouri",30729,"Polk County, Missouri",0
G2901690,2006-2010,MO,,,Missouri,29,Pulaski County,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29169,,,"Pulaski County, Missouri",49114,"Pulaski County, Missouri",0
G2901710,2006-2010,MO,,,Missouri,29,Putnam County,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29171,,,"Putnam County, Missouri",5040,"Putnam County, Missouri",0
G2901730,2006-2010,MO,,,Missouri,29,Ralls County,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29173,,,"Ralls County, Missouri",10127,"Ralls County, Missouri",0
G2901750,2006-2010,MO,,,Missouri,29,Randolph County,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29175,,,"Randolph County, Missouri",25495,"Randolph County, Missouri",0
G2901770,2006-2010,MO,,,Missouri,29,Ray County,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29177,,,"Ray County, Missouri",23667,"Ray County, Missouri",0
G2901790,2006-2010,MO,,,Missouri,29,Reynolds County,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29179,,,"Reynolds County, Missouri",6698,"Reynolds County, Missouri",0
G2901810,2006-2010,MO,,,Missouri,29,Ripley County,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29181,,,"Ripley County, Missouri",14057,"Ripley County, Missouri",0
G2901830,2006-2010,MO,,,Missouri,29,St. Charles County,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29183,,,"St. Charles County, Missouri",350606,"St. Charles County, Missouri",0
G2901850,2006-2010,MO,,,Missouri,29,St. Clair County,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29185,,,"St. Clair County, Missouri",9757,"St. Clair County, Missouri",0
G2901860,2006-2010,MO,,,Missouri,29,Ste. Genevieve County,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29186,,,"Ste. Genevieve County, Missouri",18205,"Ste. Genevieve County, Missouri",0
G2901870,2006-2010,MO,,,Missouri,29,St. Francois County,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29187,,,"St. Francois County, Missouri",64239,"St. Francois County, Missouri",0
G2901890,2006-2010,MO,,,Missouri,29,St. Louis County,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29189,,,"St. Louis County, Missouri",999454,"St. Louis County, Missouri",0
G2901950,2006-2010,MO,,,Missouri,29,Saline County,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29195,,,"Saline County, Missouri",23126,"Saline County, Missouri",0
G2901970,2006-2010,MO,,,Missouri,29,Schuyler County,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29197,,,"Schuyler County, Missouri",4361,"Schuyler County, Missouri",0
G2901990,2006-2010,MO,,,Missouri,29,Scotland County,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29199,,,"Scotland County, Missouri",4831,"Scotland County, Missouri",0
G2902010,2006-2010,MO,,,Missouri,29,Scott County,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29201,,,"Scott County, Missouri",39370,"Scott County, Missouri",0
G2902030,2006-2010,MO,,,Missouri,29,Shannon County,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29203,,,"Shannon County, Missouri",8404,"Shannon County, Missouri",0
G2902050,2006-2010,MO,,,Missouri,29,Shelby County,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29205,,,"Shelby County, Missouri",6439,"Shelby County, Missouri",0
G2902070,2006-2010,MO,,,Missouri,29,Stoddard County,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29207,,,"Stoddard County, Missouri",30089,"Stoddard County, Missouri",0
G2902090,2006-2010,MO,,,Missouri,29,Stone County,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29209,,,"Stone County, Missouri",32003,"Stone County, Missouri",0
G2902110,2006-2010,MO,,,Missouri,29,Sullivan County,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29211,,,"Sullivan County, Missouri",6728,"Sullivan County, Missouri",0
G2902130,2006-2010,MO,,,Missouri,29,Taney County,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29213,,,"Taney County, Missouri",49324,"Taney County, Missouri",0
G2902150,2006-2010,MO,,,Missouri,29,Texas County,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29215,,,"Texas County, Missouri",25662,"Texas County, Missouri",0
G2902170,2006-2010,MO,,,Missouri,29,Vernon County,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29217,,,"Vernon County, Missouri",20917,"Vernon County, Missouri",0
G2902190,2006-2010,MO,,,Missouri,29,Warren County,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29219,,,"Warren County, Missouri",31635,"Warren County, Missouri",0
G2902210,2006-2010,MO,,,Missouri,29,Washington County,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29221,,,"Washington County, Missouri",24981,"Washington County, Missouri",0
G2902230,2006-2010,MO,,,Missouri,29,Wayne County,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29223,,,"Wayne County, Missouri",13433,"Wayne County, Missouri",0
G2902250,2006-2010,MO,,,Missouri,29,Webster County,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29225,,,"Webster County, Missouri",35678,"Webster County, Missouri",0
G2902270,2006-2010,MO,,,Missouri,29,Worth County,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29227,,,"Worth County, Missouri",2188,"Worth County, Missouri",0
G2902290,2006-2010,MO,,,Missouri,29,Wright County,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29229,,,"Wright County, Missouri",18731,"Wright County, Missouri",0
G2905100,2006-2010,MO,,,Missouri,29,St. Louis city,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29510,,,"St. Louis city, Missouri",318809,"St. Louis city, Missouri",0
G3000010,2006-2010,MT,,,Montana,30,Beaverhead County,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US30001,,,"Beaverhead County, Montana",9132,"Beaverhead County, Montana",0
G3000030,2006-2010,MT,,,Montana,30,Big Horn County,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US30003,,,"Big Horn County, Montana",12663,"Big Horn County, Montana",0
G3000050,2006-2010,MT,,,Montana,30,Blaine County,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US30005,,,"Blaine County, Montana",6472,"Blaine County, Montana",0
G3000070,2006-2010,MT,,,Montana,30,Broadwater County,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US30007,,,"Broadwater County, Montana",5287,"Broadwater County, Montana",0
G3000090,2006-2010,MT,,,Montana,30,Carbon County,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US30009,,,"Carbon County, Montana",9994,"Carbon County, Montana",0
G3000110,2006-2010,MT,,,Montana,30,Carter County,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US30011,,,"Carter County, Montana",1289,"Carter County, Montana",101
G3000130,2006-2010,MT,,,Montana,30,Cascade County,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US30013,,,"Cascade County, Montana",80562,"Cascade County, Montana",0
G3000150,2006-2010,MT,,,Montana,30,Chouteau County,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US30015,,,"Chouteau County, Montana",5765,"Chouteau County, Montana",0
G3000170,2006-2010,MT,,,Montana,30,Custer County,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US30017,,,"Custer County, Montana",11548,"Custer County, Montana",0
G3000190,2006-2010,MT,,,Montana,30,Daniels County,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US30019,,,"Daniels County, Montana",1649,"Daniels County, Montana",149
G3000210,2006-2010,MT,,,Montana,30,Dawson County,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US30021,,,"Dawson County, Montana",8933,"Dawson County, Montana",0
G3000230,2006-2010,MT,,,Montana,30,Deer Lodge County,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US30023,,,"Deer Lodge County, Montana",9270,"Deer Lodge County, Montana",0
G3000250,2006-2010,MT,,,Montana,30,Fallon County,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US30025,,,"Fallon County, Montana",2813,"Fallon County, Montana",0
G3000270,2006-2010,MT,,,Montana,30,Fergus County,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US30027,,,"Fergus County, Montana",11513,"Fergus County, Montana",0
G3000290,2006-2010,MT,,,Montana,30,Flathead County,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US30029,,,"Flathead County, Montana",89215,"Flathead County, Montana",0
G3000310,2006-2010,MT,,,Montana,30,Gallatin County,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US30031,,,"Gallatin County, Montana",87676,"Gallatin County, Montana",0
G3000330,2006-2010,MT,,,Montana,30,Garfield County,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US30033,,,"Garfield County, Montana",1224,"Garfield County, Montana",98
G3000350,2006-2010,MT,,,Montana,30,Glacier County,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US30035,,,"Glacier County, Montana",13251,"Glacier County, Montana",0
G3000370,2006-2010,MT,,,Montana,30,Golden Valley County,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US30037,,,"Golden Valley County, Montana",810,"Golden Valley County, Montana",78
G3000390,2006-2010,MT,,,Montana,30,Granite County,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US30039,,,"Granite County, Montana",3044,"Granite County, Montana",0
G3000410,2006-2010,MT,,,Montana,30,Hill County,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US30041,,,"Hill County, Montana",16007,"Hill County, Montana",0
G3000430,2006-2010,MT,,,Montana,30,Jefferson County,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US30043,,,"Jefferson County, Montana",11166,"Jefferson County, Montana",0
G3000450,2006-2010,MT,,,Montana,30,Judith Basin County,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US30045,,,"Judith Basin County, Montana",1967,"Judith Basin County, Montana",134
G3000470,2006-2010,MT,,,Montana,30,Lake County,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US30047,,,"Lake County, Montana",28493,"Lake County, Montana",0
G3000490,2006-2010,MT,,,Montana,30,Lewis and Clark County,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US30049,,,"Lewis and Clark County, Montana",61643,"Lewis and Clark County, Montana",0
G3000510,2006-2010,MT,,,Montana,30,Liberty County,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US30051,,,"Liberty County, Montana",2261,"Liberty County, Montana",0
G3000530,2006-2010,MT,,,Montana,30,Lincoln County,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US30053,,,"Lincoln County, Montana",19507,"Lincoln County, Montana",0
G3000550,2006-2010,MT,,,Montana,30,McCone County,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US30055,,,"McCone County, Montana",1714,"McCone County, Montana",127
G3000570,2006-2010,MT,,,Montana,30,Madison County,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US30057,,,"Madison County, Montana",7588,"Madison County, Montana",0
G3000590,2006-2010,MT,,,Montana,30,Meagher County,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US30059,,,"Meagher County, Montana",2024,"Meagher County, Montana",134
G3000610,2006-2010,MT,,,Montana,30,Mineral County,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US30061,,,"Mineral County, Montana",4193,"Mineral County, Montana",0
G3000630,2006-2010,MT,,,Montana,30,Missoula County,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US30063,,,"Missoula County, Montana",107288,"Missoula County, Montana",0
G3000650,2006-2010,MT,,,Montana,30,Musselshell County,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US30065,,,"Musselshell County, Montana",4339,"Musselshell County, Montana",99
G3000670,2006-2010,MT,,,Montana,30,Park County,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US30067,,,"Park County, Montana",15752,"Park County, Montana",0
G3000690,2006-2010,MT,,,Montana,30,Petroleum County,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US30069,,,"Petroleum County, Montana",598,"Petroleum County, Montana",99
G3000710,2006-2010,MT,,,Montana,30,Phillips County,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US30071,,,"Phillips County, Montana",4206,"Phillips County, Montana",0
G3000730,2006-2010,MT,,,Montana,30,Pondera County,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US30073,,,"Pondera County, Montana",6145,"Pondera County, Montana",0
G3000750,2006-2010,MT,,,Montana,30,Powder River County,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US30075,,,"Powder River County, Montana",1659,"Powder River County, Montana",101
G3000770,2006-2010,MT,,,Montana,30,Powell County,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US30077,,,"Powell County, Montana",7077,"Powell County, Montana",0
G3000790,2006-2010,MT,,,Montana,30,Prairie County,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US30079,,,"Prairie County, Montana",1089,"Prairie County, Montana",108
G3000810,2006-2010,MT,,,Montana,30,Ravalli County,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US30081,,,"Ravalli County, Montana",40013,"Ravalli County, Montana",0
G3000830,2006-2010,MT,,,Montana,30,Richland County,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US30083,,,"Richland County, Montana",9498,"Richland County, Montana",0
G3000850,2006-2010,MT,,,Montana,30,Roosevelt County,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US30085,,,"Roosevelt County, Montana",10273,"Roosevelt County, Montana",0
G3000870,2006-2010,MT,,,Montana,30,Rosebud County,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US30087,,,"Rosebud County, Montana",9134,"Rosebud County, Montana",0
G3000890,2006-2010,MT,,,Montana,30,Sanders County,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US30089,,,"Sanders County, Montana",11366,"Sanders County, Montana",0
G3000910,2006-2010,MT,,,Montana,30,Sheridan County,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US30091,,,"Sheridan County, Montana",3505,"Sheridan County, Montana",149
G3000930,2006-2010,MT,,,Montana,30,Silver Bow County,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US30093,,,"Silver Bow County, Montana",33797,"Silver Bow County, Montana",0
G3000950,2006-2010,MT,,,Montana,30,Stillwater County,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US30095,,,"Stillwater County, Montana",8934,"Stillwater County, Montana",0
G3000970,2006-2010,MT,,,Montana,30,Sweet Grass County,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US30097,,,"Sweet Grass County, Montana",3717,"Sweet Grass County, Montana",0
G3000990,2006-2010,MT,,,Montana,30,Teton County,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US30099,,,"Teton County, Montana",6105,"Teton County, Montana",0
G3001010,2006-2010,MT,,,Montana,30,Toole County,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US30101,,,"Toole County, Montana",5143,"Toole County, Montana",0
G3001030,2006-2010,MT,,,Montana,30,Treasure County,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US30103,,,"Treasure County, Montana",848,"Treasure County, Montana",99
