,BUYER_COUNTY,BUYER_STATE,YEAR,MME,MME_Conversion_Factor,CALC_BASE_WT_IN_GM,STATE_ID,COUNTY_NAME,Population,MME_PER_CAP
20802,KLICKITAT,WA,2019,1788666.7125,463.0,1423.455025,,,,
20803,KNOTT,KY,2006,2148380.225,1318.5,1887.388025,KY,KNOTT,16837.0,127.5987542317515
20804,KNOTT,KY,2007,2978871.29,1517.5,2613.88539,KY,KNOTT,16640.0,179.01870733173078
20805,KNOTT,KY,2008,3648720.9975,1665.5,3173.016035,KY,KNOTT,16616.0,219.5908159304285
20806,KNOTT,KY,2009,4490033.505,2042.0,3906.18788,KY,KNOTT,16543.0,271.41591639968567
20807,KNOTT,KY,2010,5797110.5325,2600.0,4883.689095,KY,KNOTT,16350.0,354.5633353211009
20808,KNOTT,KY,2011,7455811.9540875,3002.0,6108.506637725,KY,KNOTT,16306.0,457.243465846161
20809,KNOTT,KY,2012,8228805.4725,3111.5,6645.92266,KY,KNOTT,16122.0,510.4084773911425
20810,KNOTT,KY,2013,7405687.17,3231.5,6113.83067,KY,KNOTT,16090.0,460.26644934742075
20811,KNOTT,KY,2014,7123196.1,2572.0,5838.06335,KY,KNOTT,15943.0,446.79145079345165
20812,KNOTT,KY,2015,6031662.96,1847.5,4872.93671,KY,KNOTT,15681.0,384.64785154008035
20813,KNOTT,KY,2016,6222452.1375,1985.0,4981.584075,,,,
20814,KNOTT,KY,2017,5851807.575,1970.0,4658.6109,,,,
20815,KNOTT,KY,2018,5740500.1875,2030.0,4548.939625,,,,
20816,KNOTT,KY,2019,5569266.78,2020.0,4409.19578,,,,
20817,KNOX,IL,2006,11824025.586,4437.0,9819.862824,IL,KNOX,53196.0,222.2728322806226
20818,KNOX,IL,2007,12830508.201862501,4840.5,10712.175384574999,IL,KNOX,52894.0,242.57020081412827
20819,KNOX,IL,2008,13582561.08195,5263.0,11442.7736363,IL,KNOX,52836.0,257.07019990063594
20820,KNOX,IL,2009,13147772.01,5114.5,11241.09581,IL,KNOX,52817.0,248.93068538538728
20821,KNOX,IL,2010,13184039.97,5362.5,11545.731045,IL,KNOX,52911.0,249.17389522027557
20822,KNOX,IL,2011,13086235.7213625,5798.5,11738.736357575,IL,KNOX,52702.0,248.3062449501442
20823,KNOX,IL,2012,14087931.13545,5435.0,12610.9768803,IL,KNOX,52302.0,269.3574076603189
20824,KNOX,IL,2013,14114435.685,5936.0,12717.91281,IL,KNOX,52130.0,270.75456905812393
20825,KNOX,IL,2014,14256882.450225,4668.5,12852.64201015,IL,KNOX,51945.0,274.46111175714697
20826,KNOX,IL,2015,13670498.5353,2967.0,12322.9617202,IL,KNOX,51377.0,266.0820704848473
20827,KNOX,IL,2016,13808819.1195,2824.5,12471.053863,,,,
20828,KNOX,IL,2017,12619411.875,2712.5,11404.8785,,,,
20829,KNOX,IL,2018,10092151.102500001,2491.0,9178.729665,,,,
20830,KNOX,IL,2019,8150976.8775,2494.5,7462.801065,,,,
20831,KNOX,IN,2006,14528773.64545,5503.0,12787.0285103,IN,KNOX,38399.0,378.36333356207194
20832,KNOX,IN,2007,16918498.1292125,6062.5,14881.067279474999,IN,KNOX,38325.0,441.4480920864318
20833,KNOX,IN,2008,17744833.53535,6174.0,15643.0712869,IN,KNOX,38497.0,460.9406846078915
20834,KNOX,IN,2009,18965720.94225,5872.5,16786.2079665,IN,KNOX,38499.0,492.62892392659546
20835,KNOX,IN,2010,20135584.1193,6108.0,17732.9700362,IN,KNOX,38394.0,524.4461144788248
20836,KNOX,IN,2011,22675653.2374875,7121.5,20061.943773325,IN,KNOX,38479.0,589.2994422279035
20837,KNOX,IN,2012,25914933.17385,7118.0,22625.4269709,IN,KNOX,37986.0,682.223271043279
20838,KNOX,IN,2013,24647262.1059,5438.0,21512.9329706,IN,KNOX,38070.0,647.4195457289204
20839,KNOX,IN,2014,21709752.6877125,4495.5,18551.142858475,IN,KNOX,37979.0,571.6251793810395
20840,KNOX,IN,2015,20230848.756,3882.5,17065.529924,IN,KNOX,37784.0,535.4342778954054
20841,KNOX,IN,2016,20348693.8338,4514.5,16892.2065492,,,,
20842,KNOX,IN,2017,20230828.2462,4483.5,16579.2186108,,,,
20843,KNOX,IN,2018,17444497.1037,4003.0,14290.7811558,,,,
20844,KNOX,IN,2019,15616354.219800001,4337.5,12756.0105232,,,,
20845,KNOX,KY,2006,13656460.431,4535.5,11532.892506,KY,KNOX,31599.0,432.1801459223393
20846,KNOX,KY,2007,13141482.294725,4886.0,11353.65656815,KY,KNOX,31668.0,414.97670502478843
20847,KNOX,KY,2008,14488432.55895,4872.0,12449.6409943,KY,KNOX,31746.0,456.386081993007
20848,KNOX,KY,2009,14216891.25,4752.0,12340.965,KY,KNOX,31920.0,445.39132988721803
20849,KNOX,KY,2010,15604661.7375,5319.5,13386.519025,KY,KNOX,31846.0,490.0038226935879
20850,KNOX,KY,2011,16351434.1913625,5432.5,14146.253277575,KY,KNOX,31875.0,512.9861707094118
20851,KNOX,KY,2012,15837895.6875,5280.5,13635.441725,KY,KNOX,31493.0,502.9020953068936
20852,KNOX,KY,2013,12434840.3625,4375.0,11071.555225,KY,KNOX,31637.0,393.0473926889402
20853,KNOX,KY,2014,11922440.182725,2817.5,10389.21580515,KY,KNOX,31542.0,377.9861829536808
20854,KNOX,KY,2015,10169260.6614,2395.5,8473.0227976,KY,KNOX,31467.0,323.17223317761466
20855,KNOX,KY,2016,10421757.1125,2373.0,8623.938425,,,,
20856,KNOX,KY,2017,10236631.7139,2516.5,8612.8534626,,,,
20857,KNOX,KY,2018,10137093.0,2425.0,8397.43475,,,,
20858,KNOX,KY,2019,9917236.365,2552.0,8237.86774,,,,
20859,KNOX,ME,2006,12278467.125,4377.0,9313.43432,ME,KNOX,40417.0,303.7946192196353
20860,KNOX,ME,2007,13491706.224675,4731.0,10237.97755145,ME,KNOX,40297.0,334.8067157524133
20861,KNOX,ME,2008,14816423.595,4950.0,11175.356215,ME,KNOX,40225.0,368.33868477315104
20862,KNOX,ME,2009,14890088.4975,4823.0,11161.74671,ME,KNOX,39924.0,372.96083802975653
20863,KNOX,ME,2010,14712885.3075,5358.0,11052.31892,ME,KNOX,39727.0,370.34976986684114
20864,KNOX,ME,2011,14043811.080675,5205.5,10622.56478545,ME,KNOX,39674.0,353.9802157754449
20865,KNOX,ME,2012,15668965.043625,5297.0,11677.14840575,ME,KNOX,39613.0,395.5510828168783
20866,KNOX,ME,2013,16588365.038625,5236.0,12288.37652575,ME,KNOX,39693.0,417.9166361480614
20867,KNOX,ME,2014,14962733.1577125,4591.5,11027.754328474999,ME,KNOX,39897.0,375.0340415999323
20868,KNOX,ME,2015,13970064.9354,4883.5,10217.7332336,ME,KNOX,39797.0,351.03311645098876
20869,KNOX,ME,2016,11790172.8432,4544.0,8616.0983888,,,,
20870,KNOX,ME,2017,8643107.0379,3677.0,6374.594898599999,,,,
20871,KNOX,ME,2018,8286317.6454,3768.5,6092.551193599999,,,,
20872,KNOX,ME,2019,7275159.3279,3843.0,5350.903188599999,,,,
20873,KNOX,MO,2006,608.4270000000001,3.0,0.608427,MO,KNOX,4158.0,0.14632683982683986
20874,KNOX,MO,2007,302.70000000000005,1.0,0.3027,MO,KNOX,4152.0,0.07290462427745666
20875,KNOX,MO,2012,56921.928862500004,51.5,46.171302575,MO,KNOX,4091.0,13.913940078831583
20876,KNOX,MO,2013,263168.1375,189.5,214.645075,MO,KNOX,4060.0,64.81973830049262
20877,KNOX,MO,2014,522118.5,199.0,427.53775,MO,KNOX,3994.0,130.72571357035554
20878,KNOX,MO,2015,453038.8875,146.5,348.036325,MO,KNOX,3907.0,115.95569170719222
20879,KNOX,MO,2016,478143.225,170.0,370.87699999999995,,,,
20880,KNOX,MO,2017,461807.53500000003,188.5,357.14115999999996,,,,
20881,KNOX,MO,2018,229205.9175,132.0,183.820605,,,,
20882,KNOX,MO,2019,241626.735,140.0,188.50911,,,,
20883,KNOX,NE,2006,1234561.9875,673.5,950.9320749999999,NE,KNOX,8846.0,139.56160835405834
20884,KNOX,NE,2007,1422828.5625,727.0,1103.787025,NE,KNOX,8862.0,160.55388879485443
20885,KNOX,NE,2008,1468688.25,840.0,1149.4447,NE,KNOX,8708.0,168.65965204409738
20886,KNOX,NE,2009,1570090.3275000001,867.0,1247.46239,NE,KNOX,8700.0,180.47015258620692
20887,KNOX,NE,2010,1625372.5125,930.5,1295.572575,NE,KNOX,8677.0,187.31963956436556
20888,KNOX,NE,2011,1743164.2125000001,1066.5,1367.642775,NE,KNOX,8575.0,203.2844562682216
20889,KNOX,NE,2012,1807381.575,965.0,1453.4882,NE,KNOX,8578.0,210.6996473536955
20890,KNOX,NE,2013,1480663.8,788.0,1227.40255,NE,KNOX,8555.0,173.07583869082407
20891,KNOX,NE,2014,1439468.7,662.0,1177.6907,NE,KNOX,8478.0,169.788711960368
20892,KNOX,NE,2015,1435715.43,620.0,1156.0074299999999,NE,KNOX,8472.0,169.4659383852691
20893,KNOX,NE,2016,1153726.7625,508.5,935.989325,,,,
20894,KNOX,NE,2017,857614.665,504.5,719.32954,,,,
20895,KNOX,NE,2018,782227.0575,454.0,655.439545,,,,
20896,KNOX,NE,2019,665747.235,378.5,551.2193599999999,,,,
20897,KNOX,OH,2006,15686998.193500001,5308.0,11572.792179,OH,KNOX,59194.0,265.0099367081123
20898,KNOX,OH,2007,17954300.1743625,6758.0,13387.632499575,OH,KNOX,59843.0,300.02339746273583
20899,KNOX,OH,2008,22782723.1035,8010.0,16785.002589,OH,KNOX,60348.0,377.52242167926033
20900,KNOX,OH,2009,24703526.01,8173.0,18167.95136,OH,KNOX,60633.0,407.42707782890506
20901,KNOX,OH,2010,29071057.875,8863.0,21228.78965,OH,KNOX,61087.0,475.8959823694076
20902,KNOX,OH,2011,29158493.835225,9288.5,21450.55847015,OH,KNOX,61290.0,475.7463507134117
20903,KNOX,OH,2012,22916066.550675,8309.5,17255.94598045,OH,KNOX,60781.0,377.02681019849956
20904,KNOX,OH,2013,20429106.915225,7747.5,15465.98560015,OH,KNOX,60882.0,335.5524935978614
20905,KNOX,OH,2014,21286922.1909,6977.0,16041.1114306,OH,KNOX,61035.0,348.7658260162202
20906,KNOX,OH,2015,19769626.5609,6336.0,14724.908415599999,OH,KNOX,61045.0,323.85333050864114
20907,KNOX,OH,2016,19166018.9073,6342.0,14110.9311482,,,,
20908,KNOX,OH,2017,15409317.1248,5988.5,11300.373053199999,,,,
20909,KNOX,OH,2018,12744234.1995,5085.5,9305.969443,,,,
20910,KNOX,OH,2019,10638166.095,5067.5,7818.44947,,,,
20911,KNOX,TN,2006,388623550.4655875,74363.5,286533.214879725,TN,KNOX,411785.0,943.753537563504
20912,KNOX,TN,2007,467663833.646,78692.0,340513.022899,TN,KNOX,419096.0,1115.887132413576
20913,KNOX,TN,2008,511930497.400175,82315.5,369503.14556345,TN,KNOX,425276.0,1203.7606105215789
20914,KNOX,TN,2009,521448671.2897125,79157.5,376665.746496475,TN,KNOX,429475.0,1214.1537255712497
20915,KNOX,TN,2010,558885839.3433375,80795.0,400675.16646222497,TN,KNOX,432952.0,1290.8725201485097
20916,KNOX,TN,2011,594115436.9693625,81907.0,424678.700586575,TN,KNOX,436822.0,1360.0858861718561
20917,KNOX,TN,2012,554235456.5153625,86202.0,396107.820198575,TN,KNOX,440883.0,1257.1032598566117
20918,KNOX,TN,2013,384677326.709025,83371.5,280472.71828435,TN,KNOX,444453.0,865.5073240793178
20919,KNOX,TN,2014,319922837.6710875,70084.0,235601.188715725,TN,KNOX,448112.0,713.9349931960927
20920,KNOX,TN,2015,282135873.0549,62129.0,207730.1717266,TN,KNOX,451551.0,624.8150774882571
20921,KNOX,TN,2016,241491919.08630002,60241.5,178321.5441442,,,,
20922,KNOX,TN,2017,212259168.0006,55874.5,157121.47167539998,,,,
20923,KNOX,TN,2018,184406532.6549,53042.5,136122.0795466,,,,
20924,KNOX,TN,2019,161823162.5337,52057.0,119981.93041079999,,,,
20925,KNOX,TX,2006,720506.55,274.0,640.71825,TX,KNOX,3788.0,190.20764255543824
20926,KNOX,TX,2007,749030.75,277.5,684.707,TX,KNOX,3721.0,201.29823972050525
20927,KNOX,TX,2008,1075744.575,324.5,920.4261,TX,KNOX,3650.0,294.7245410958904
20928,KNOX,TX,2009,1279589.805,378.0,1077.65318,TX,KNOX,3647.0,350.8609281601316
20929,KNOX,TX,2010,1066940.8800000001,361.5,921.483755,TX,KNOX,3723.0,286.58095084609187
20930,KNOX,TX,2011,1119974.64,413.0,977.655265,TX,KNOX,3721.0,300.98754098360655
20931,KNOX,TX,2012,519719.2125,199.0,442.284025,TX,KNOX,3729.0,139.3722747385358
20932,KNOX,TX,2013,745244.5125,257.5,652.568825,TX,KNOX,3719.0,200.3884142242538
20933,KNOX,TX,2014,764942.4579375,268.5,647.387438625,TX,KNOX,3797.0,201.45969395246246
20934,KNOX,TX,2015,521220.7281,209.5,437.9877854,TX,KNOX,3790.0,137.52525807387863
20935,KNOX,TX,2016,396279.045,234.5,355.71242,,,,
20936,KNOX,TX,2017,309182.1375,188.5,276.347825,,,,
20937,KNOX,TX,2018,281554.35,175.0,263.1761,,,,
20938,KNOX,TX,2019,302943.825,263.0,270.625,,,,
20939,KODIAK ISLAND,AK,2006,1642532.85,1276.0,1292.5841,,,,
20940,KODIAK ISLAND,AK,2007,1720868.2875,1252.0,1347.6329250000001,,,,
20941,KODIAK ISLAND,AK,2008,1930759.125,1200.5,1507.387,,,,
20942,KODIAK ISLAND,AK,2009,2119388.8875,1006.5,1616.340325,,,,
20943,KODIAK ISLAND,AK,2010,2027780.4000000001,940.0,1583.1164,,,,
20944,KODIAK ISLAND,AK,2011,2143341.9,1031.5,1657.88715,,,,
20945,KODIAK ISLAND,AK,2012,2254105.7288625,801.0,1702.3173525749999,,,,
20946,KODIAK ISLAND,AK,2013,2006934.1875,659.0,1515.540125,,,,
20947,KODIAK ISLAND,AK,2014,1698501.225,608.0,1272.88785,,,,
20948,KODIAK ISLAND,AK,2015,1511003.175,507.0,1117.21555,,,,
20949,KODIAK ISLAND,AK,2016,1673225.1375,459.5,1221.277075,,,,
20950,KODIAK ISLAND,AK,2017,1354519.725,437.0,996.1438499999999,,,,
20951,KODIAK ISLAND,AK,2018,1039473.975,370.5,756.85235,,,,
20952,KODIAK ISLAND,AK,2019,925860.3375,502.5,668.901025,,,,
20953,KOOCHICHING,MN,2006,3383550.2355,1382.5,2625.988022,MN,KOOCHICHING,13705.0,246.88436596132797
20954,KOOCHICHING,MN,2007,2951815.95,1527.0,2390.29515,MN,KOOCHICHING,13577.0,217.41297414745526
20955,KOOCHICHING,MN,2008,3398514.225,1742.0,2701.26145,MN,KOOCHICHING,13432.0,253.01624664979155
20956,KOOCHICHING,MN,2009,3251277.1875,1697.0,2625.856375,MN,KOOCHICHING,13276.0,244.8988541352817
20957,KOOCHICHING,MN,2010,3512542.0163625,1989.0,2814.512077575,MN,KOOCHICHING,13320.0,263.7043555827703
20958,KOOCHICHING,MN,2011,3887722.8,1949.5,3057.11555,MN,KOOCHICHING,13238.0,293.6790149569421
20959,KOOCHICHING,MN,2012,3942216.7125,1892.0,3066.000025,MN,KOOCHICHING,13166.0,299.4240249506304
20960,KOOCHICHING,MN,2013,3750371.175,1879.5,2950.9173,MN,KOOCHICHING,13091.0,286.4846975021007
20961,KOOCHICHING,MN,2014,3294867.3375,1592.5,2618.794275,MN,KOOCHICHING,12849.0,256.4298651646042
20962,KOOCHICHING,MN,2015,3361654.0875,1668.0,2639.859525,MN,KOOCHICHING,12798.0,262.67026781528364
20963,KOOCHICHING,MN,2016,3336880.3125,1494.0,2587.0701249999997,,,,
20964,KOOCHICHING,MN,2017,2937472.5375,1258.0,2256.020475,,,,
20965,KOOCHICHING,MN,2018,2443273.5225,1041.5,1892.934585,,,,
20966,KOOCHICHING,MN,2019,2071312.3425,912.5,1619.1401549999998,,,,
20967,KOOTENAI,ID,2006,38871392.69045,15616.5,31367.2302303,ID,KOOTENAI,129510.0,300.14201753107864
20968,KOOTENAI,ID,2007,42116838.61585,16020.0,33926.4921364,ID,KOOTENAI,132811.0,317.11860174119613
20969,KOOTENAI,ID,2008,44322403.849,16922.0,36010.611266,ID,KOOTENAI,135627.0,326.7963152543373
20970,KOOTENAI,ID,2009,47377596.288675,17925.5,38518.67406845,ID,KOOTENAI,137407.0,344.7975451663671
20971,KOOTENAI,ID,2010,48791399.6036625,19351.5,39869.556956775,ID,KOOTENAI,138860.0,351.3711623481384
20972,KOOTENAI,ID,2011,50389887.7320375,19573.5,41724.728948025,ID,KOOTENAI,140986.0,357.41057787324627
20973,KOOTENAI,ID,2012,52616500.4793,19082.5,43485.6538962,ID,KOOTENAI,142173.0,370.087854088329
20974,KOOTENAI,ID,2013,51913247.375625,18970.0,43020.26523775,ID,KOOTENAI,144019.0,360.4611014909491
20975,KOOTENAI,ID,2014,55000530.6445125,17885.5,45319.508219675,ID,KOOTENAI,146687.0,374.9516360993987
20976,KOOTENAI,ID,2015,54556338.3303,15908.5,44802.3484702,ID,KOOTENAI,149566.0,364.76430693005096
20977,KOOTENAI,ID,2016,52711269.0738,15183.5,43245.9008892,,,,
20978,KOOTENAI,ID,2017,49445083.1235,14983.5,40586.025554,,,,
20979,KOOTENAI,ID,2018,42000910.0056,13843.0,34474.5978754,,,,
20980,KOOTENAI,ID,2019,37735252.7556,12721.0,31139.0145504,,,,
20981,KOSCIUSKO,IN,2006,13597111.5355,5752.0,10661.907036999999,IN,KOSCIUSKO,76358.0,178.07055626784356
20982,KOSCIUSKO,IN,2007,17552121.1605,6966.0,13731.713817,IN,KOSCIUSKO,76832.0,228.44805758668264
20983,KOSCIUSKO,IN,2008,19633049.826,7208.5,15383.357594,IN,KOSCIUSKO,77091.0,254.67369506168038
20984,KOSCIUSKO,IN,2009,22373608.470225,7592.0,17555.58568015,IN,KOSCIUSKO,77263.0,289.5772681649043
20985,KOSCIUSKO,IN,2010,24939813.07545,8467.0,19567.6559703,IN,KOSCIUSKO,77338.0,322.47812298546637
20986,KOSCIUSKO,IN,2011,27101957.798175,9178.0,21491.66021545,IN,KOSCIUSKO,77349.0,350.3853675958965
20987,KOSCIUSKO,IN,2012,30300236.3640375,9607.5,23665.250241024998,IN,KOSCIUSKO,77605.0,390.44180612122284
20988,KOSCIUSKO,IN,2013,28269377.8879125,9329.0,22018.356215275,IN,KOSCIUSKO,77873.0,363.0189910227229
20989,KOSCIUSKO,IN,2014,28108109.964525,8116.5,21633.89899135,IN,KOSCIUSKO,78384.0,358.5949934237217
20990,KOSCIUSKO,IN,2015,28344313.0839,7253.5,21656.923532599998,IN,KOSCIUSKO,78562.0,360.78909757770936
20991,KOSCIUSKO,IN,2016,26123108.235,7320.5,19964.82561,,,,
20992,KOSCIUSKO,IN,2017,21184896.3225,6277.0,16243.052135,,,,
20993,KOSCIUSKO,IN,2018,17192395.605,4942.0,13243.98548,,,,
20994,KOSCIUSKO,IN,2019,15356529.585,5050.5,11826.33671,,,,
20995,KOSSUTH,IA,2006,1699163.9475,825.0,1380.011235,IA,KOSSUTH,16045.0,105.89990324088501
20996,KOSSUTH,IA,2007,2168449.6125,931.0,1735.014275,IA,KOSSUTH,15878.0,136.5694427824663
20997,KOSSUTH,IA,2008,2119050.075,945.0,1704.5533,IA,KOSSUTH,15685.0,135.10041919030922
20998,KOSSUTH,IA,2009,1752877.4625,944.5,1475.522775,IA,KOSSUTH,15630.0,112.14827015355085
20999,KOSSUTH,IA,2010,2226743.25,1146.0,1811.66375,IA,KOSSUTH,15524.0,143.4387561195568
21000,KOSSUTH,IA,2011,2675683.4775,1533.0,2196.61629,IA,KOSSUTH,15396.0,173.79082083008575
21001,KOSSUTH,IA,2012,2840052.525,1503.5,2325.7753,IA,KOSSUTH,15407.0,184.33520639968845
21002,KOSSUTH,IA,2013,2857922.7375,1498.5,2326.186175,IA,KOSSUTH,15325.0,186.48761745513866
21003,KOSSUTH,IA,2014,2489755.425,1280.5,2048.4533,IA,KOSSUTH,15221.0,163.5737090204323
21004,KOSSUTH,IA,2015,2391881.8875,996.0,1937.244325,IA,KOSSUTH,15150.0,157.87999257425744
21005,KOSSUTH,IA,2016,2160511.05,983.5,1739.15605,,,,
21006,KOSSUTH,IA,2017,2032509.3375000001,907.5,1603.4220249999998,,,,
21007,KOSSUTH,IA,2018,1822680.1575,867.0,1442.003845,,,,
21008,KOSSUTH,IA,2019,1909232.2875,849.0,1497.6267249999999,,,,
21009,LA CROSSE,WI,2006,29517874.9028125,9500.5,22572.374421875,WI,LA CROSSE,110641.0,266.7896611817726
21010,LA CROSSE,WI,2007,33996123.494,10491.5,26010.733396,WI,LA CROSSE,111798.0,304.08525639099093
21011,LA CROSSE,WI,2008,36418032.044,11971.0,27799.906186,WI,LA CROSSE,112761.0,322.9665579766054
21012,LA CROSSE,WI,2009,37449078.1238625,13058.5,28766.258872575,WI,LA CROSSE,114021.0,328.44018315803663
21013,LA CROSSE,WI,2010,38305966.0725,14039.0,29529.701735,WI,LA CROSSE,114879.0,333.44620054579167
21014,LA CROSSE,WI,2011,38033185.1625,14692.0,29638.560875,WI,LA CROSSE,115255.0,329.9916286712073
21015,LA CROSSE,WI,2012,38157367.4888625,15255.5,29800.157037574998,WI,LA CROSSE,116581.0,327.30348417720296
21016,LA CROSSE,WI,2013,37648546.38795,15960.0,29317.1100203,WI,LA CROSSE,116938.0,321.9530553622433
21017,LA CROSSE,WI,2014,35946899.1038625,13920.0,28078.191502575,WI,LA CROSSE,117508.0,305.91022827264953
21018,LA CROSSE,WI,2015,34761516.7725,12382.0,26799.005484999998,WI,LA CROSSE,117782.0,295.13437343991444
21019,LA CROSSE,WI,2016,30170684.535,12359.5,23280.768259999997,,,,
21020,LA CROSSE,WI,2017,25699781.2875,11594.0,19739.737225,,,,
21021,LA CROSSE,WI,2018,22179834.8325,10988.5,16985.177645,,,,
21022,LA CROSSE,WI,2019,17847657.3525,9036.0,13674.651565,,,,
21023,LA PAZ,AZ,2006,6574601.020500001,1359.0,4829.549847,AZ,LA PAZ,20573.0,319.5742487969669
21024,LA PAZ,AZ,2007,6794360.34,1430.0,5062.02286,AZ,LA PAZ,20647.0,329.0725209473531
21025,LA PAZ,AZ,2008,7148771.6955,1572.0,5346.3759469999995,AZ,LA PAZ,20555.0,347.7874821454634
21026,LA PAZ,AZ,2009,7063366.1625,1708.5,5419.297225,AZ,LA PAZ,20514.0,344.31930206200644
21027,LA PAZ,AZ,2010,7904572.726125,2347.0,6019.55350075,AZ,LA PAZ,20499.0,385.60772360237087
21028,LA PAZ,AZ,2011,8557617.0049875,2567.5,6562.425303325,AZ,LA PAZ,20606.0,415.29734082245466
21029,LA PAZ,AZ,2012,9503305.1743125,2474.0,7198.978442875,AZ,LA PAZ,20524.0,463.03377384099105
21030,LA PAZ,AZ,2013,9469631.67,2198.0,7209.6448199999995,AZ,LA PAZ,20526.0,461.3481277404268
21031,LA PAZ,AZ,2014,11413986.36,2468.0,8547.87586,AZ,LA PAZ,20521.0,556.2100462940402
21032,LA PAZ,AZ,2015,11847459.6075,2554.5,8774.683444999999,AZ,LA PAZ,20476.0,578.6022468988084
21033,LA PAZ,AZ,2016,11932171.7175,2568.5,8807.577855,,,,
21034,LA PAZ,AZ,2017,9276982.875,2222.5,6939.134999999999,,,,
21035,LA PAZ,AZ,2018,6727127.6325,2025.5,5029.268695,,,,
21036,LA PAZ,AZ,2019,6071183.7375,2164.5,4582.881675,,,,
21037,LA PLATA,CO,2006,9436251.661225,4074.0,7321.86629815,CO,LA PLATA,48574.0,194.2654848524931
21038,LA PLATA,CO,2007,9912294.214725,4366.0,7816.2388596499995,CO,LA PLATA,49343.0,200.88552002766352
21039,LA PLATA,CO,2008,9302991.9615,4362.5,7341.4449285,CO,LA PLATA,50291.0,184.98323679187132
21040,LA PLATA,CO,2009,9370108.0765875,4308.0,7436.357285225,CO,LA PLATA,51105.0,183.35012379586146
21041,LA PLATA,CO,2010,9337270.275225,4367.5,7424.71433515,CO,LA PLATA,51416.0,181.60242483322313
21042,LA PLATA,CO,2011,10374142.005,5078.5,8219.35943,CO,LA PLATA,51886.0,199.94106319623793
21043,LA PLATA,CO,2012,11778455.94795,5344.5,9186.7039428,CO,LA PLATA,52489.0,224.39855870658613
21044,LA PLATA,CO,2013,10603486.8225,4815.5,8277.450335,CO,LA PLATA,53432.0,198.44824866185058
21045,LA PLATA,CO,2014,10833543.352500001,4328.0,8327.489665,CO,LA PLATA,53941.0,200.8406101573942
21046,LA PLATA,CO,2015,10068816.2439,3432.0,7678.5304926,CO,LA PLATA,54776.0,183.81802694428214
21047,LA PLATA,CO,2016,9537975.6525,3364.5,7229.689864999999,,,,
21048,LA PLATA,CO,2017,7775374.545,3131.5,5945.84217,,,,
21049,LA PLATA,CO,2018,6472449.9675,2875.0,4958.597655,,,,
21050,LA PLATA,CO,2019,5035863.4275,2777.5,3906.3854899999997,,,,
21051,LA PORTE,IN,2006,23474253.498,9496.5,19397.889109,IN,LA PORTE,109641.0,214.10105250772978
21052,LA PORTE,IN,2007,25720584.26945,10326.0,21760.2222263,IN,LA PORTE,110846.0,232.03890324820023
21053,LA PORTE,IN,2008,27755668.601725,10982.5,23733.32954615,IN,LA PORTE,111267.0,249.45103760975852
21054,LA PORTE,IN,2009,33472401.6286125,12265.0,28361.094489075,IN,LA PORTE,111465.0,300.29517452664516
21055,LA PORTE,IN,2010,37963895.0943,14502.5,32120.6036612,IN,LA PORTE,111458.0,340.6116662267401
21056,LA PORTE,IN,2011,42786451.028625004,15206.5,36241.58169075,IN,LA PORTE,111328.0,384.32785129190324
21057,LA PORTE,IN,2012,48828704.9390625,15131.0,40719.719559375,IN,LA PORTE,111321.0,438.629772810723
21058,LA PORTE,IN,2013,53750364.2008875,14766.0,44219.521438924996,IN,LA PORTE,111452.0,482.2736622123201
21059,LA PORTE,IN,2014,54716716.6593,13081.0,44329.4253262,IN,LA PORTE,111774.0,489.52991446400773
21060,LA PORTE,IN,2015,54751743.4038,10966.5,43712.8384192,IN,LA PORTE,110884.0,493.7749666660655
21061,LA PORTE,IN,2016,55601619.0471,11671.0,44052.9420414,,,,
21062,LA PORTE,IN,2017,49321363.4304,10915.0,39426.7964536,,,,
21063,LA PORTE,IN,2018,42133105.7082,9473.0,33859.0668788,,,,
21064,LA PORTE,IN,2019,37660081.2453,9219.0,30235.6191802,,,,
21065,LA SALLE,IL,2006,21033922.6513625,8863.0,17582.316517575,,,,
21066,LA SALLE,IL,2007,21265335.9005,9116.0,18154.368467,,,,
21067,LA SALLE,IL,2008,24261477.88245,9865.5,20531.2411283,,,,
21068,LA SALLE,IL,2009,24766694.61,9519.5,21078.04536,,,,
21069,LA SALLE,IL,2010,25555587.0940875,9566.5,21878.502402725,,,,
21070,LA SALLE,IL,2011,26918231.2891875,10308.5,23318.412526125,,,,
21071,LA SALLE,IL,2012,28751979.9445125,10621.0,24876.288094675,,,,
21072,LA SALLE,IL,2013,27099883.817925,10812.0,23883.99384695,,,,
